tech_id,tech_name,tag,details_html,sources,source_label,source_url,tier,year,time_key,category,sub,abatement_bt
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2035,y2035,Power & Heat,Coal,4.37562876
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2050,y2050,Power & Heat,Coal,1.532635
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2050,y2050,Power & Heat,Coal,0.159505
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2100,ypost,Power & Heat,Coal,0
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2100,ypost,Power & Heat,Coal,0
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2035,y2035,Power & Heat,Natural Gas,1.31868264
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2035,y2035,Power & Heat,Natural Gas,1.31868264
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2050,y2050,Power & Heat,Natural Gas,0.46189
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2050,y2050,Power & Heat,Natural Gas,0.04807
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2100,ypost,Power & Heat,Natural Gas,0
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2100,ypost,Power & Heat,Natural Gas,0
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2035,y2035,Power & Heat,Oil,0.2997006
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2035,y2035,Power & Heat,Oil,0.2997006
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2050,y2050,Power & Heat,Oil,0.104975
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2050,y2050,Power & Heat,Oil,0.010925
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,low,2100,ypost,Power & Heat,Oil,0
wind,Wind,Power,<b>Anchor evidence:</b> IPCC AR6 WGIII Ch12 SM lists achievable mitigation potential for <b>wind</b> in 2030 of <b>2.1-5.6 GtCO2-eq</b>. UNEP-CCC estimates <b>~13.0 (11.9-14.1) GtCO2e</b> electricity mitigation potential in 2035. <br/><b>Translation:</b> same as Solar; for 2050+ split an indicative power decarb envelope 50/50 Solar/Wind (IEA NZE: wind+solar ~70% generation in 2050).,IPCC AR6 WGIII Ch12 SM (solar/wind ranges)|https://www.ipcc.ch/report/ar6/wg3/downloads/report/IPCC_AR6_WGIII_Chapter12_SM.pdf;;UNEP-CCC 2035 sectoral potentials|https://unepccc.org/wp-content/uploads/2024/10/sectoral-greenhouse-gas-emissions-reductions-potentials-in-2035.pdf;;IEA Net Zero by 2050 (wind+solar ~70% of generation in 2050)|https://www.iea.org/reports/net-zero-by-2050,,,high,2100,ypost,Power & Heat,Oil,0
